iter	Passed	Remaining
904	126	13
905	126	13
906	126	12
907	126	12
908	126	12
909	126	12
910	127	12
911	127	12
912	127	12
913	127	11
914	127	11
915	127	11
916	127	11
917	127	11
918	128	11
919	128	11
920	128	11
921	128	10
922	128	10
923	129	10
924	129	10
925	129	10
926	129	10
927	129	10
928	129	9
929	130	9
930	130	9
931	130	9
932	130	9
933	130	9
934	130	9
935	131	8
936	131	8
937	131	8
938	131	8
939	131	8
940	131	8
941	131	8
942	131	7
943	131	7
944	132	7
945	132	7
946	132	7
947	132	7
948	132	7
949	132	6
950	132	6
951	133	6
952	133	6
953	133	6
954	133	6
955	133	6
956	134	6
957	134	5
958	134	5
959	134	5
960	134	5
961	134	5
962	134	5
963	134	5
964	134	4
965	135	4
966	135	4
967	136	4
968	136	4
969	136	4
970	136	4
971	137	3
972	137	3
973	137	3
974	137	3
975	137	3
976	138	3
977	138	3
978	138	2
979	138	2
980	139	2
981	139	2
982	139	2
983	139	2
984	140	2
985	140	1
986	140	1
987	141	1
988	141	1
989	141	1
990	141	1
991	142	1
992	142	1
993	142	0
994	143	0
995	143	0
996	143	0
997	144	0
998	144	0
999	144	0
